":ID",":LABEL","name","bates_number","lane","source"
"EXHB_6100","Exhibit","A","PIGORS-F05-0285","","evidence_quotes"
"EXHB_6101","Exhibit","A","PIGORS-F05-0286","","evidence_quotes"
"EXHB_6102","Exhibit","A","PIGORS-F05-0287","","evidence_quotes"
"EXHB_6103","Exhibit","A","PIGORS-F05-0288","","evidence_quotes"
"EXHB_6104","Exhibit","A","PIGORS-F05-0289","","evidence_quotes"
"EXHB_6105","Exhibit","A","PIGORS-F05-0290","","evidence_quotes"
"EXHB_6106","Exhibit","A","PIGORS-F05-0291","","evidence_quotes"
"EXHB_6107","Exhibit","A","PIGORS-F05-0292","","evidence_quotes"
"EXHB_6108","Exhibit","A","PIGORS-F05-0293","","evidence_quotes"
"EXHB_6109","Exhibit","A","PIGORS-F05-0294","","evidence_quotes"
"EXHB_6110","Exhibit","A","PIGORS-F05-0295","","evidence_quotes"
"EXHB_6111","Exhibit","A","PIGORS-F05-0296","","evidence_quotes"
"EXHB_6112","Exhibit","A","PIGORS-F05-0297","","evidence_quotes"
"EXHB_6113","Exhibit","A","PIGORS-F05-0298","","evidence_quotes"
"EXHB_6114","Exhibit","A","PIGORS-F05-0299","","evidence_quotes"
"EXHB_6115","Exhibit","A","PIGORS-F05-0300","","evidence_quotes"
"EXHB_6116","Exhibit","A","PIGORS-F05-0301","","evidence_quotes"
"EXHB_6117","Exhibit","A","PIGORS-F05-0302","","evidence_quotes"
"EXHB_6118","Exhibit","A","PIGORS-F05-0303","","evidence_quotes"
"EXHB_6119","Exhibit","A","PIGORS-F05-0304","","evidence_quotes"
"EXHB_6120","Exhibit","A","PIGORS-F05-0305","","evidence_quotes"
"EXHB_6121","Exhibit","A","PIGORS-F05-0306","","evidence_quotes"
"EXHB_6122","Exhibit","A","PIGORS-F05-0307","","evidence_quotes"
"EXHB_6123","Exhibit","A","PIGORS-F05-0308","","evidence_quotes"
"EXHB_6124","Exhibit","A","PIGORS-F05-0309","","evidence_quotes"
"EXHB_6125","Exhibit","A","PIGORS-F05-0310","","evidence_quotes"
"EXHB_6126","Exhibit","A","PIGORS-F05-0311","","evidence_quotes"
"EXHB_6127","Exhibit","A","PIGORS-F05-0312","","evidence_quotes"
"EXHB_6128","Exhibit","A","PIGORS-F05-0313","","evidence_quotes"
"EXHB_6129","Exhibit","A","PIGORS-F05-0314","","evidence_quotes"
"EXHB_6130","Exhibit","A","PIGORS-F05-0315","","evidence_quotes"
"EXHB_6131","Exhibit","A","PIGORS-F05-0316","","evidence_quotes"
"EXHB_6132","Exhibit","A","PIGORS-F05-0317","","evidence_quotes"
"EXHB_6133","Exhibit","A","PIGORS-F05-0318","","evidence_quotes"
"EXHB_6134","Exhibit","A","PIGORS-F05-0319","","evidence_quotes"
"EXHB_6135","Exhibit","A","PIGORS-F05-0320","","evidence_quotes"
"EXHB_6136","Exhibit","A","PIGORS-F05-0321","","evidence_quotes"
"EXHB_6137","Exhibit","A","PIGORS-F05-0322","","evidence_quotes"
"EXHB_6138","Exhibit","A","PIGORS-F05-0323","","evidence_quotes"
"EXHB_6139","Exhibit","A","PIGORS-F05-0324","","evidence_quotes"
"EXHB_6140","Exhibit","A","PIGORS-F05-0325","","evidence_quotes"
"EXHB_6141","Exhibit","A","PIGORS-F05-0326","","evidence_quotes"
"EXHB_6142","Exhibit","A","PIGORS-F05-0327","","evidence_quotes"
"EXHB_6143","Exhibit","A","PIGORS-F05-0328","","evidence_quotes"
"EXHB_6144","Exhibit","A","PIGORS-F05-0329","","evidence_quotes"
"EXHB_6145","Exhibit","A","PIGORS-F05-0330","","evidence_quotes"
"EXHB_6146","Exhibit","A","PIGORS-F05-0331","","evidence_quotes"
"EXHB_6147","Exhibit","A","PIGORS-F05-0332","","evidence_quotes"
"EXHB_6148","Exhibit","A","PIGORS-F05-0333","","evidence_quotes"
"EXHB_6149","Exhibit","A","PIGORS-F05-0334","","evidence_quotes"
"EXHB_6150","Exhibit","A","PIGORS-F05-0335","","evidence_quotes"
"EXHB_6151","Exhibit","A","PIGORS-F05-0336","","evidence_quotes"
"EXHB_6152","Exhibit","A","PIGORS-F05-0337","","evidence_quotes"
"EXHB_6153","Exhibit","A","PIGORS-F05-0338","","evidence_quotes"
"EXHB_6154","Exhibit","A","PIGORS-F05-0339","","evidence_quotes"
"EXHB_6155","Exhibit","A","PIGORS-F05-0340","","evidence_quotes"
"EXHB_6156","Exhibit","A","PIGORS-F05-0341","","evidence_quotes"
"EXHB_6157","Exhibit","A","PIGORS-F05-0342","","evidence_quotes"
"EXHB_6158","Exhibit","A","PIGORS-F05-0343","","evidence_quotes"
"EXHB_6159","Exhibit","A","PIGORS-F05-0344","","evidence_quotes"
"EXHB_6160","Exhibit","A","PIGORS-F05-0345","","evidence_quotes"
"EXHB_6161","Exhibit","A","PIGORS-F05-0346","","evidence_quotes"
"EXHB_6162","Exhibit","A","PIGORS-F05-0347","","evidence_quotes"
"EXHB_6163","Exhibit","A","PIGORS-F05-0348","","evidence_quotes"
"EXHB_6164","Exhibit","A","PIGORS-F05-0349","","evidence_quotes"
"EXHB_6165","Exhibit","A","PIGORS-F05-0350","","evidence_quotes"
"EXHB_6166","Exhibit","B","PIGORS-F05-0351","","judicial_bias_chronology"
"EXHB_6167","Exhibit","B","PIGORS-F05-0352","","judicial_bias_chronology"
"EXHB_6168","Exhibit","B","PIGORS-F05-0353","","judicial_bias_chronology"
"EXHB_6169","Exhibit","B","PIGORS-F05-0354","","judicial_bias_chronology"
"EXHB_6170","Exhibit","B","PIGORS-F05-0355","","judicial_bias_chronology"
"EXHB_6171","Exhibit","B","PIGORS-F05-0356","","judicial_bias_chronology"
"EXHB_6172","Exhibit","B","PIGORS-F05-0357","","judicial_bias_chronology"
"EXHB_6173","Exhibit","B","PIGORS-F05-0358","","judicial_bias_chronology"
"EXHB_6174","Exhibit","B","PIGORS-F05-0359","","judicial_bias_chronology"
"EXHB_6175","Exhibit","B","PIGORS-F05-0360","","judicial_bias_chronology"
"EXHB_6176","Exhibit","B","PIGORS-F05-0361","","judicial_bias_chronology"
"EXHB_6177","Exhibit","B","PIGORS-F05-0362","","judicial_bias_chronology"
"EXHB_6178","Exhibit","B","PIGORS-F05-0363","","judicial_bias_chronology"
"EXHB_6179","Exhibit","B","PIGORS-F05-0364","","judicial_bias_chronology"
"EXHB_6180","Exhibit","B","PIGORS-F05-0365","","judicial_bias_chronology"
"EXHB_6181","Exhibit","B","PIGORS-F05-0366","","judicial_bias_chronology"
"EXHB_6182","Exhibit","B","PIGORS-F05-0367","","judicial_bias_chronology"
"EXHB_6183","Exhibit","B","PIGORS-F05-0368","","judicial_bias_chronology"
"EXHB_6184","Exhibit","B","PIGORS-F05-0369","","judicial_bias_chronology"
"EXHB_6185","Exhibit","B","PIGORS-F05-0370","","judicial_bias_chronology"
"EXHB_6186","Exhibit","B","PIGORS-F05-0371","","judicial_bias_chronology"
"EXHB_6187","Exhibit","B","PIGORS-F05-0372","","judicial_bias_chronology"
"EXHB_6188","Exhibit","B","PIGORS-F05-0373","","judicial_bias_chronology"
"EXHB_6189","Exhibit","B","PIGORS-F05-0374","","judicial_bias_chronology"
"EXHB_6190","Exhibit","B","PIGORS-F05-0375","","judicial_bias_chronology"
"EXHB_6191","Exhibit","B","PIGORS-F05-0376","","judicial_bias_chronology"
"EXHB_6192","Exhibit","B","PIGORS-F05-0377","","judicial_bias_chronology"
"EXHB_6193","Exhibit","B","PIGORS-F05-0378","","judicial_bias_chronology"
"EXHB_6194","Exhibit","B","PIGORS-F05-0379","","judicial_bias_chronology"
"EXHB_6195","Exhibit","B","PIGORS-F05-0380","","judicial_bias_chronology"
"EXHB_6196","Exhibit","B","PIGORS-F05-0381","","judicial_bias_chronology"
"EXHB_6197","Exhibit","B","PIGORS-F05-0382","","judicial_bias_chronology"
"EXHB_6198","Exhibit","B","PIGORS-F05-0383","","judicial_bias_chronology"
"EXHB_6199","Exhibit","B","PIGORS-F05-0384","","judicial_bias_chronology"
"EXHB_6200","Exhibit","B","PIGORS-F05-0385","","judicial_bias_chronology"
"EXHB_6201","Exhibit","B","PIGORS-F05-0386","","judicial_bias_chronology"
"EXHB_6202","Exhibit","B","PIGORS-F05-0387","","judicial_bias_chronology"
"EXHB_6203","Exhibit","B","PIGORS-F05-0388","","judicial_bias_chronology"
"EXHB_6204","Exhibit","B","PIGORS-F05-0389","","judicial_bias_chronology"
"EXHB_6205","Exhibit","B","PIGORS-F05-0390","","judicial_bias_chronology"
"EXHB_6206","Exhibit","B","PIGORS-F05-0391","","judicial_bias_chronology"
"EXHB_6207","Exhibit","B","PIGORS-F05-0392","","judicial_bias_chronology"
"EXHB_6208","Exhibit","B","PIGORS-F05-0393","","judicial_bias_chronology"
"EXHB_6209","Exhibit","B","PIGORS-F05-0394","","judicial_bias_chronology"
"EXHB_6210","Exhibit","B","PIGORS-F05-0395","","judicial_bias_chronology"
"EXHB_6211","Exhibit","B","PIGORS-F05-0396","","judicial_bias_chronology"
"EXHB_6212","Exhibit","B","PIGORS-F05-0397","","judicial_bias_chronology"
"EXHB_6213","Exhibit","B","PIGORS-F05-0398","","judicial_bias_chronology"
"EXHB_6214","Exhibit","B","PIGORS-F05-0399","","judicial_bias_chronology"
"EXHB_6215","Exhibit","B","PIGORS-F05-0400","","judicial_bias_chronology"
"EXHB_6216","Exhibit","B","PIGORS-F05-0401","","judicial_bias_chronology"
"EXHB_6217","Exhibit","B","PIGORS-F05-0402","","judicial_bias_chronology"
"EXHB_6218","Exhibit","B","PIGORS-F05-0403","","judicial_bias_chronology"
"EXHB_6219","Exhibit","B","PIGORS-F05-0404","","judicial_bias_chronology"
"EXHB_6220","Exhibit","B","PIGORS-F05-0405","","judicial_bias_chronology"
"EXHB_6221","Exhibit","B","PIGORS-F05-0406","","judicial_bias_chronology"
"EXHB_6222","Exhibit","B","PIGORS-F05-0407","","judicial_bias_chronology"
"EXHB_6223","Exhibit","B","PIGORS-F05-0408","","judicial_bias_chronology"
"EXHB_6224","Exhibit","B","PIGORS-F05-0409","","judicial_bias_chronology"
"EXHB_6225","Exhibit","B","PIGORS-F05-0410","","judicial_bias_chronology"
"EXHB_6226","Exhibit","B","PIGORS-F05-0411","","judicial_bias_chronology"
"EXHB_6227","Exhibit","B","PIGORS-F05-0412","","judicial_bias_chronology"
"EXHB_6228","Exhibit","B","PIGORS-F05-0413","","judicial_bias_chronology"
"EXHB_6229","Exhibit","B","PIGORS-F05-0414","","judicial_bias_chronology"
"EXHB_6230","Exhibit","B","PIGORS-F05-0415","","judicial_bias_chronology"
"EXHB_6231","Exhibit","B","PIGORS-F05-0416","","judicial_bias_chronology"
"EXHB_6232","Exhibit","B","PIGORS-F05-0417","","judicial_bias_chronology"
"EXHB_6233","Exhibit","B","PIGORS-F05-0418","","judicial_bias_chronology"
"EXHB_6234","Exhibit","B","PIGORS-F05-0419","","judicial_bias_chronology"
"EXHB_6235","Exhibit","B","PIGORS-F05-0420","","judicial_bias_chronology"
"EXHB_6236","Exhibit","B","PIGORS-F05-0421","","judicial_bias_chronology"
"EXHB_6237","Exhibit","B","PIGORS-F05-0422","","judicial_bias_chronology"
"EXHB_6238","Exhibit","B","PIGORS-F05-0423","","judicial_bias_chronology"
"EXHB_6239","Exhibit","B","PIGORS-F05-0424","","judicial_bias_chronology"
"EXHB_6240","Exhibit","B","PIGORS-F05-0425","","judicial_bias_chronology"
"EXHB_6241","Exhibit","B","PIGORS-F05-0426","","judicial_bias_chronology"
"EXHB_6242","Exhibit","B","PIGORS-F05-0427","","judicial_bias_chronology"
"EXHB_6243","Exhibit","B","PIGORS-F05-0428","","judicial_bias_chronology"
"EXHB_6244","Exhibit","B","PIGORS-F05-0429","","judicial_bias_chronology"
"EXHB_6245","Exhibit","B","PIGORS-F05-0430","","judicial_bias_chronology"
"EXHB_6246","Exhibit","B","PIGORS-F05-0431","","judicial_bias_chronology"
"EXHB_6247","Exhibit","B","PIGORS-F05-0432","","judicial_bias_chronology"
"EXHB_6248","Exhibit","B","PIGORS-F05-0433","","judicial_bias_chronology"
"EXHB_6249","Exhibit","B","PIGORS-F05-0434","","judicial_bias_chronology"
"EXHB_6250","Exhibit","B","PIGORS-F05-0435","","judicial_bias_chronology"
"EXHB_6251","Exhibit","B","PIGORS-F05-0436","","judicial_bias_chronology"
"EXHB_6252","Exhibit","B","PIGORS-F05-0437","","judicial_bias_chronology"
"EXHB_6253","Exhibit","B","PIGORS-F05-0438","","judicial_bias_chronology"
"EXHB_6254","Exhibit","B","PIGORS-F05-0439","","judicial_bias_chronology"
"EXHB_6255","Exhibit","B","PIGORS-F05-0440","","judicial_bias_chronology"
"EXHB_6256","Exhibit","B","PIGORS-F05-0441","","judicial_bias_chronology"
"EXHB_6257","Exhibit","B","PIGORS-F05-0442","","judicial_bias_chronology"
"EXHB_6258","Exhibit","B","PIGORS-F05-0443","","judicial_bias_chronology"
"EXHB_6259","Exhibit","B","PIGORS-F05-0444","","judicial_bias_chronology"
"EXHB_6260","Exhibit","B","PIGORS-F05-0445","","judicial_bias_chronology"
"EXHB_6261","Exhibit","B","PIGORS-F05-0446","","judicial_bias_chronology"
"EXHB_6262","Exhibit","B","PIGORS-F05-0447","","judicial_bias_chronology"
"EXHB_6263","Exhibit","B","PIGORS-F05-0448","","judicial_bias_chronology"
"EXHB_6264","Exhibit","B","PIGORS-F05-0449","","judicial_bias_chronology"
"EXHB_6265","Exhibit","B","PIGORS-F05-0450","","judicial_bias_chronology"
"EXHB_6266","Exhibit","B","PIGORS-F05-0451","","judicial_bias_chronology"
"EXHB_6267","Exhibit","B","PIGORS-F05-0452","","judicial_bias_chronology"
"EXHB_6268","Exhibit","B","PIGORS-F05-0453","","judicial_bias_chronology"
"EXHB_6269","Exhibit","B","PIGORS-F05-0454","","judicial_bias_chronology"
"EXHB_6270","Exhibit","B","PIGORS-F05-0455","","judicial_bias_chronology"
"EXHB_6271","Exhibit","B","PIGORS-F05-0456","","judicial_bias_chronology"
"EXHB_6272","Exhibit","B","PIGORS-F05-0457","","judicial_bias_chronology"
"EXHB_6273","Exhibit","B","PIGORS-F05-0458","","judicial_bias_chronology"
"EXHB_6274","Exhibit","B","PIGORS-F05-0459","","judicial_bias_chronology"
"EXHB_6275","Exhibit","B","PIGORS-F05-0460","","judicial_bias_chronology"
"EXHB_6276","Exhibit","B","PIGORS-F05-0461","","judicial_bias_chronology"
"EXHB_6277","Exhibit","B","PIGORS-F05-0462","","judicial_bias_chronology"
"EXHB_6278","Exhibit","B","PIGORS-F05-0463","","judicial_bias_chronology"
"EXHB_6279","Exhibit","B","PIGORS-F05-0464","","judicial_bias_chronology"
"EXHB_6280","Exhibit","B","PIGORS-F05-0465","","judicial_bias_chronology"
"EXHB_6281","Exhibit","B","PIGORS-F05-0466","","judicial_bias_chronology"
"EXHB_6282","Exhibit","B","PIGORS-F05-0467","","judicial_bias_chronology"
"EXHB_6283","Exhibit","B","PIGORS-F05-0468","","judicial_bias_chronology"
"EXHB_6284","Exhibit","B","PIGORS-F05-0469","","judicial_bias_chronology"
"EXHB_6285","Exhibit","B","PIGORS-F05-0470","","judicial_bias_chronology"
"EXHB_6286","Exhibit","B","PIGORS-F05-0471","","judicial_bias_chronology"
"EXHB_6287","Exhibit","B","PIGORS-F05-0472","","judicial_bias_chronology"
"EXHB_6288","Exhibit","B","PIGORS-F05-0473","","judicial_bias_chronology"
"EXHB_6289","Exhibit","B","PIGORS-F05-0474","","judicial_bias_chronology"
"EXHB_6290","Exhibit","B","PIGORS-F05-0475","","judicial_bias_chronology"
"EXHB_6291","Exhibit","B","PIGORS-F05-0476","","judicial_bias_chronology"
"EXHB_6292","Exhibit","B","PIGORS-F05-0477","","judicial_bias_chronology"
"EXHB_6293","Exhibit","B","PIGORS-F05-0478","","judicial_bias_chronology"
"EXHB_6294","Exhibit","B","PIGORS-F05-0479","","judicial_bias_chronology"
"EXHB_6295","Exhibit","B","PIGORS-F05-0480","","judicial_bias_chronology"
"EXHB_6296","Exhibit","B","PIGORS-F05-0481","","judicial_bias_chronology"
"EXHB_6297","Exhibit","B","PIGORS-F05-0482","","judicial_bias_chronology"
"EXHB_6298","Exhibit","B","PIGORS-F05-0483","","judicial_bias_chronology"
"EXHB_6299","Exhibit","B","PIGORS-F05-0484","","judicial_bias_chronology"
"EXHB_6300","Exhibit","B","PIGORS-F05-0485","","judicial_bias_chronology"
"EXHB_6301","Exhibit","B","PIGORS-F05-0486","","judicial_bias_chronology"
"EXHB_6302","Exhibit","B","PIGORS-F05-0487","","judicial_bias_chronology"
"EXHB_6303","Exhibit","B","PIGORS-F05-0488","","judicial_bias_chronology"
"EXHB_6304","Exhibit","B","PIGORS-F05-0489","","judicial_bias_chronology"
"EXHB_6305","Exhibit","B","PIGORS-F05-0490","","judicial_bias_chronology"
"EXHB_6306","Exhibit","B","PIGORS-F05-0491","","judicial_bias_chronology"
"EXHB_6307","Exhibit","B","PIGORS-F05-0492","","judicial_bias_chronology"
"EXHB_6308","Exhibit","B","PIGORS-F05-0493","","judicial_bias_chronology"
"EXHB_6309","Exhibit","B","PIGORS-F05-0494","","judicial_bias_chronology"
"EXHB_6310","Exhibit","B","PIGORS-F05-0495","","judicial_bias_chronology"
"EXHB_6311","Exhibit","B","PIGORS-F05-0496","","judicial_bias_chronology"
"EXHB_6312","Exhibit","B","PIGORS-F05-0497","","judicial_bias_chronology"
"EXHB_6313","Exhibit","B","PIGORS-F05-0498","","judicial_bias_chronology"
"EXHB_6314","Exhibit","B","PIGORS-F05-0499","","judicial_bias_chronology"
"EXHB_6315","Exhibit","B","PIGORS-F05-0500","","judicial_bias_chronology"
"EXHB_6316","Exhibit","B","PIGORS-F05-0501","","judicial_bias_chronology"
"EXHB_6317","Exhibit","B","PIGORS-F05-0502","","judicial_bias_chronology"
"EXHB_6318","Exhibit","B","PIGORS-F05-0503","","judicial_bias_chronology"
"EXHB_6319","Exhibit","B","PIGORS-F05-0504","","judicial_bias_chronology"
"EXHB_6320","Exhibit","B","PIGORS-F05-0505","","judicial_bias_chronology"
"EXHB_6321","Exhibit","B","PIGORS-F05-0506","","judicial_bias_chronology"
"EXHB_6322","Exhibit","B","PIGORS-F05-0507","","judicial_bias_chronology"
"EXHB_6323","Exhibit","B","PIGORS-F05-0508","","judicial_bias_chronology"
"EXHB_6324","Exhibit","B","PIGORS-F05-0509","","judicial_bias_chronology"
"EXHB_6325","Exhibit","B","PIGORS-F05-0510","","judicial_bias_chronology"
"EXHB_6326","Exhibit","B","PIGORS-F05-0511","","judicial_bias_chronology"
"EXHB_6327","Exhibit","B","PIGORS-F05-0512","","judicial_bias_chronology"
"EXHB_6328","Exhibit","B","PIGORS-F05-0513","","judicial_bias_chronology"
"EXHB_6329","Exhibit","B","PIGORS-F05-0514","","judicial_bias_chronology"
"EXHB_6330","Exhibit","B","PIGORS-F05-0515","","judicial_bias_chronology"
"EXHB_6331","Exhibit","B","PIGORS-F05-0516","","judicial_bias_chronology"
"EXHB_6332","Exhibit","B","PIGORS-F05-0517","","judicial_bias_chronology"
"EXHB_6333","Exhibit","B","PIGORS-F05-0518","","judicial_bias_chronology"
"EXHB_6334","Exhibit","B","PIGORS-F05-0519","","judicial_bias_chronology"
"EXHB_6335","Exhibit","B","PIGORS-F05-0520","","judicial_bias_chronology"
"EXHB_6336","Exhibit","B","PIGORS-F05-0521","","judicial_bias_chronology"
"EXHB_6337","Exhibit","B","PIGORS-F05-0522","","judicial_bias_chronology"
"EXHB_6338","Exhibit","B","PIGORS-F05-0523","","judicial_bias_chronology"
"EXHB_6339","Exhibit","B","PIGORS-F05-0524","","judicial_bias_chronology"
"EXHB_6340","Exhibit","B","PIGORS-F05-0525","","judicial_bias_chronology"
"EXHB_6341","Exhibit","B","PIGORS-F05-0526","","judicial_bias_chronology"
"EXHB_6342","Exhibit","B","PIGORS-F05-0527","","judicial_bias_chronology"
"EXHB_6343","Exhibit","B","PIGORS-F05-0528","","judicial_bias_chronology"
"EXHB_6344","Exhibit","B","PIGORS-F05-0529","","judicial_bias_chronology"
"EXHB_6345","Exhibit","B","PIGORS-F05-0530","","judicial_bias_chronology"
"EXHB_6346","Exhibit","B","PIGORS-F05-0531","","judicial_bias_chronology"
"EXHB_6347","Exhibit","B","PIGORS-F05-0532","","judicial_bias_chronology"
"EXHB_6348","Exhibit","B","PIGORS-F05-0533","","judicial_bias_chronology"
"EXHB_6349","Exhibit","B","PIGORS-F05-0534","","judicial_bias_chronology"
"EXHB_6350","Exhibit","B","PIGORS-F05-0535","","judicial_bias_chronology"
"EXHB_6351","Exhibit","B","PIGORS-F05-0536","","judicial_bias_chronology"
"EXHB_6352","Exhibit","B","PIGORS-F05-0537","","judicial_bias_chronology"
"EXHB_6353","Exhibit","B","PIGORS-F05-0538","","judicial_bias_chronology"
"EXHB_6354","Exhibit","B","PIGORS-F05-0539","","judicial_bias_chronology"
"EXHB_6355","Exhibit","B","PIGORS-F05-0540","","judicial_bias_chronology"
"EXHB_6356","Exhibit","B","PIGORS-F05-0541","","judicial_bias_chronology"
"EXHB_6357","Exhibit","B","PIGORS-F05-0542","","judicial_bias_chronology"
"EXHB_6358","Exhibit","B","PIGORS-F05-0543","","judicial_bias_chronology"
"EXHB_6359","Exhibit","B","PIGORS-F05-0544","","judicial_bias_chronology"
"EXHB_6360","Exhibit","B","PIGORS-F05-0545","","judicial_bias_chronology"
"EXHB_6361","Exhibit","B","PIGORS-F05-0546","","judicial_bias_chronology"
"EXHB_6362","Exhibit","B","PIGORS-F05-0547","","judicial_bias_chronology"
"EXHB_6363","Exhibit","B","PIGORS-F05-0548","","judicial_bias_chronology"
"EXHB_6364","Exhibit","B","PIGORS-F05-0549","","judicial_bias_chronology"
"EXHB_6365","Exhibit","B","PIGORS-F05-0550","","judicial_bias_chronology"
"EXHB_6366","Exhibit","B","PIGORS-F05-0551","","judicial_bias_chronology"
"EXHB_6367","Exhibit","B","PIGORS-F05-0552","","judicial_bias_chronology"
"EXHB_6368","Exhibit","B","PIGORS-F05-0553","","judicial_bias_chronology"
"EXHB_6369","Exhibit","B","PIGORS-F05-0554","","judicial_bias_chronology"
"EXHB_6370","Exhibit","B","PIGORS-F05-0555","","judicial_bias_chronology"
"EXHB_6371","Exhibit","B","PIGORS-F05-0556","","judicial_bias_chronology"
"EXHB_6372","Exhibit","B","PIGORS-F05-0557","","judicial_bias_chronology"
"EXHB_6373","Exhibit","B","PIGORS-F05-0558","","judicial_bias_chronology"
"EXHB_6374","Exhibit","B","PIGORS-F05-0559","","judicial_bias_chronology"
"EXHB_6375","Exhibit","B","PIGORS-F05-0560","","judicial_bias_chronology"
"EXHB_6376","Exhibit","B","PIGORS-F05-0561","","judicial_bias_chronology"
"EXHB_6377","Exhibit","B","PIGORS-F05-0562","","judicial_bias_chronology"
"EXHB_6378","Exhibit","B","PIGORS-F05-0563","","judicial_bias_chronology"
"EXHB_6379","Exhibit","B","PIGORS-F05-0564","","judicial_bias_chronology"
"EXHB_6380","Exhibit","B","PIGORS-F05-0565","","judicial_bias_chronology"
"EXHB_6381","Exhibit","B","PIGORS-F05-0566","","judicial_bias_chronology"
"EXHB_6382","Exhibit","B","PIGORS-F05-0567","","judicial_bias_chronology"
"EXHB_6383","Exhibit","B","PIGORS-F05-0568","","judicial_bias_chronology"
"EXHB_6384","Exhibit","B","PIGORS-F05-0569","","judicial_bias_chronology"
"EXHB_6385","Exhibit","B","PIGORS-F05-0570","","judicial_bias_chronology"
"EXHB_6386","Exhibit","B","PIGORS-F05-0571","","judicial_bias_chronology"
"EXHB_6387","Exhibit","B","PIGORS-F05-0572","","judicial_bias_chronology"
"EXHB_6388","Exhibit","B","PIGORS-F05-0573","","judicial_bias_chronology"
"EXHB_6389","Exhibit","B","PIGORS-F05-0574","","judicial_bias_chronology"
"EXHB_6390","Exhibit","B","PIGORS-F05-0575","","judicial_bias_chronology"
"EXHB_6391","Exhibit","B","PIGORS-F05-0576","","judicial_bias_chronology"
"EXHB_6392","Exhibit","B","PIGORS-F05-0577","","judicial_bias_chronology"
"EXHB_6393","Exhibit","B","PIGORS-F05-0578","","judicial_bias_chronology"
"EXHB_6394","Exhibit","B","PIGORS-F05-0579","","judicial_bias_chronology"
"EXHB_6395","Exhibit","B","PIGORS-F05-0580","","judicial_bias_chronology"
"EXHB_6396","Exhibit","B","PIGORS-F05-0581","","judicial_bias_chronology"
"EXHB_6397","Exhibit","B","PIGORS-F05-0582","","judicial_bias_chronology"
"EXHB_6398","Exhibit","B","PIGORS-F05-0583","","judicial_bias_chronology"
"EXHB_6399","Exhibit","B","PIGORS-F05-0584","","judicial_bias_chronology"
"EXHB_6400","Exhibit","B","PIGORS-F05-0585","","judicial_bias_chronology"
"EXHB_6401","Exhibit","B","PIGORS-F05-0586","","judicial_bias_chronology"
"EXHB_6402","Exhibit","B","PIGORS-F05-0587","","judicial_bias_chronology"
"EXHB_6403","Exhibit","B","PIGORS-F05-0588","","judicial_bias_chronology"
"EXHB_6404","Exhibit","B","PIGORS-F05-0589","","judicial_bias_chronology"
"EXHB_6405","Exhibit","B","PIGORS-F05-0590","","judicial_bias_chronology"
"EXHB_6406","Exhibit","B","PIGORS-F05-0591","","judicial_bias_chronology"
"EXHB_6407","Exhibit","B","PIGORS-F05-0592","","judicial_bias_chronology"
"EXHB_6408","Exhibit","B","PIGORS-F05-0593","","judicial_bias_chronology"
"EXHB_6409","Exhibit","B","PIGORS-F05-0594","","judicial_bias_chronology"
"EXHB_6410","Exhibit","B","PIGORS-F05-0595","","judicial_bias_chronology"
"EXHB_6411","Exhibit","B","PIGORS-F05-0596","","judicial_bias_chronology"
"EXHB_6412","Exhibit","B","PIGORS-F05-0597","","judicial_bias_chronology"
"EXHB_6413","Exhibit","B","PIGORS-F05-0598","","judicial_bias_chronology"
"EXHB_6414","Exhibit","B","PIGORS-F05-0599","","judicial_bias_chronology"
"EXHB_6415","Exhibit","B","PIGORS-F05-0600","","judicial_bias_chronology"
"EXHB_6416","Exhibit","B","PIGORS-F05-0601","","judicial_bias_chronology"
"EXHB_6417","Exhibit","B","PIGORS-F05-0602","","judicial_bias_chronology"
"EXHB_6418","Exhibit","B","PIGORS-F05-0603","","judicial_bias_chronology"
"EXHB_6419","Exhibit","B","PIGORS-F05-0604","","judicial_bias_chronology"
"EXHB_6420","Exhibit","B","PIGORS-F05-0605","","judicial_bias_chronology"
"EXHB_6421","Exhibit","B","PIGORS-F05-0606","","judicial_bias_chronology"
"EXHB_6422","Exhibit","B","PIGORS-F05-0607","","judicial_bias_chronology"
"EXHB_6423","Exhibit","B","PIGORS-F05-0608","","judicial_bias_chronology"
"EXHB_6424","Exhibit","B","PIGORS-F05-0609","","judicial_bias_chronology"
"EXHB_6425","Exhibit","B","PIGORS-F05-0610","","judicial_bias_chronology"
"EXHB_6426","Exhibit","B","PIGORS-F05-0611","","judicial_bias_chronology"
"EXHB_6427","Exhibit","B","PIGORS-F05-0612","","judicial_bias_chronology"
"EXHB_6428","Exhibit","B","PIGORS-F05-0613","","judicial_bias_chronology"
"EXHB_6429","Exhibit","B","PIGORS-F05-0614","","judicial_bias_chronology"
"EXHB_6430","Exhibit","B","PIGORS-F05-0615","","judicial_bias_chronology"
"EXHB_6431","Exhibit","B","PIGORS-F05-0616","","judicial_bias_chronology"
"EXHB_6432","Exhibit","B","PIGORS-F05-0617","","judicial_bias_chronology"
"EXHB_6433","Exhibit","B","PIGORS-F05-0618","","judicial_bias_chronology"
"EXHB_6434","Exhibit","B","PIGORS-F05-0619","","judicial_bias_chronology"
"EXHB_6435","Exhibit","B","PIGORS-F05-0620","","judicial_bias_chronology"
"EXHB_6436","Exhibit","B","PIGORS-F05-0621","","judicial_bias_chronology"
