":ID",":LABEL","factor","favors_party","lane","relevance_score"
"BIF_52027","BestInterestFactor","l","andrew","","9.0"
"BIF_52028","BestInterestFactor","l","andrew","","9.0"
"BIF_52029","BestInterestFactor","l","andrew","","9.0"
"BIF_52030","BestInterestFactor","l","andrew","","9.0"
"BIF_52031","BestInterestFactor","l","andrew","","9.0"
"BIF_52032","BestInterestFactor","l","andrew","","9.0"
"BIF_52033","BestInterestFactor","l","andrew","","9.0"
"BIF_52034","BestInterestFactor","l","andrew","","9.0"
"BIF_52035","BestInterestFactor","l","andrew","","9.0"
"BIF_52036","BestInterestFactor","l","andrew","","9.0"
"BIF_52037","BestInterestFactor","l","andrew","","9.0"
"BIF_52038","BestInterestFactor","l","andrew","","9.0"
"BIF_52039","BestInterestFactor","l","andrew","","9.0"
"BIF_52040","BestInterestFactor","l","andrew","","9.0"
"BIF_52041","BestInterestFactor","l","andrew","","9.0"
"BIF_52042","BestInterestFactor","l","andrew","","9.0"
"BIF_52043","BestInterestFactor","l","andrew","","9.0"
"BIF_52044","BestInterestFactor","l","andrew","","9.0"
"BIF_52045","BestInterestFactor","l","andrew","","9.0"
"BIF_52046","BestInterestFactor","l","andrew","","9.0"
"BIF_52047","BestInterestFactor","l","andrew","","9.0"
"BIF_52048","BestInterestFactor","l","andrew","","9.0"
"BIF_52049","BestInterestFactor","l","andrew","","9.0"
"BIF_52050","BestInterestFactor","l","andrew","","9.0"
"BIF_52051","BestInterestFactor","l","andrew","","9.0"
"BIF_52052","BestInterestFactor","l","andrew","","9.0"
"BIF_52053","BestInterestFactor","l","andrew","","9.0"
"BIF_52054","BestInterestFactor","l","andrew","","9.0"
"BIF_52055","BestInterestFactor","l","andrew","","9.0"
"BIF_52056","BestInterestFactor","l","andrew","","9.0"
"BIF_52057","BestInterestFactor","l","andrew","","9.0"
"BIF_52058","BestInterestFactor","l","andrew","","9.0"
"BIF_52059","BestInterestFactor","l","andrew","","9.0"
"BIF_52060","BestInterestFactor","l","andrew","","9.0"
"BIF_52076","BestInterestFactor","l","andrew","","9.0"
"BIF_52079","BestInterestFactor","l","andrew","","9.0"
"BIF_52082","BestInterestFactor","l","andrew","","9.0"
"BIF_52083","BestInterestFactor","l","andrew","","9.0"
"BIF_52084","BestInterestFactor","l","andrew","","9.0"
"BIF_52085","BestInterestFactor","l","andrew","","9.0"
"BIF_52086","BestInterestFactor","l","andrew","","9.0"
"BIF_52087","BestInterestFactor","l","andrew","","9.0"
"BIF_52088","BestInterestFactor","l","andrew","","9.0"
"BIF_52089","BestInterestFactor","l","andrew","","9.0"
"BIF_52090","BestInterestFactor","l","andrew","","9.0"
"BIF_52091","BestInterestFactor","l","andrew","","9.0"
"BIF_52092","BestInterestFactor","l","andrew","","9.0"
"BIF_52093","BestInterestFactor","l","andrew","","9.0"
"BIF_52094","BestInterestFactor","l","andrew","","9.0"
"BIF_52095","BestInterestFactor","l","andrew","","9.0"
"BIF_52096","BestInterestFactor","l","andrew","","9.0"
"BIF_52097","BestInterestFactor","l","andrew","","9.0"
"BIF_52098","BestInterestFactor","l","andrew","","9.0"
"BIF_52099","BestInterestFactor","l","andrew","","9.0"
"BIF_52100","BestInterestFactor","l","andrew","","9.0"
"BIF_52101","BestInterestFactor","l","andrew","","9.0"
"BIF_52102","BestInterestFactor","l","andrew","","9.0"
"BIF_52103","BestInterestFactor","l","andrew","","9.0"
"BIF_52104","BestInterestFactor","l","andrew","","9.0"
"BIF_52105","BestInterestFactor","l","andrew","","9.0"
"BIF_52106","BestInterestFactor","l","andrew","","9.0"
"BIF_52107","BestInterestFactor","l","andrew","","9.0"
"BIF_52109","BestInterestFactor","l","andrew","","9.0"
"BIF_52111","BestInterestFactor","l","andrew","","9.0"
"BIF_52113","BestInterestFactor","l","andrew","","9.0"
"BIF_52129","BestInterestFactor","l","andrew","","9.0"
"BIF_52133","BestInterestFactor","l","andrew","","9.0"
"BIF_52137","BestInterestFactor","l","andrew","","9.0"
"BIF_52141","BestInterestFactor","l","andrew","","9.0"
"BIF_52145","BestInterestFactor","l","andrew","","9.0"
"BIF_52147","BestInterestFactor","l","andrew","","9.0"
"BIF_52148","BestInterestFactor","l","andrew","","9.0"
"BIF_52149","BestInterestFactor","l","andrew","","9.0"
"BIF_52150","BestInterestFactor","l","andrew","","9.0"
"BIF_52151","BestInterestFactor","l","andrew","","9.0"
"BIF_52152","BestInterestFactor","l","andrew","","9.0"
"BIF_52153","BestInterestFactor","l","andrew","","9.0"
"BIF_52154","BestInterestFactor","l","andrew","","9.0"
"BIF_52155","BestInterestFactor","l","andrew","","9.0"
"BIF_52156","BestInterestFactor","l","andrew","","9.0"
"BIF_52157","BestInterestFactor","l","andrew","","9.0"
"BIF_52158","BestInterestFactor","l","andrew","","9.0"
"BIF_52159","BestInterestFactor","l","andrew","","9.0"
"BIF_52161","BestInterestFactor","l","andrew","","9.0"
"BIF_52162","BestInterestFactor","l","andrew","","9.0"
"BIF_52163","BestInterestFactor","l","andrew","","9.0"
"BIF_52164","BestInterestFactor","l","andrew","","9.0"
"BIF_52166","BestInterestFactor","l","andrew","","9.0"
"BIF_52167","BestInterestFactor","l","andrew","","9.0"
"BIF_52168","BestInterestFactor","l","andrew","","9.0"
"BIF_52169","BestInterestFactor","l","andrew","","9.0"
"BIF_52171","BestInterestFactor","l","andrew","","9.0"
"BIF_52172","BestInterestFactor","l","andrew","","9.0"
"BIF_52173","BestInterestFactor","l","andrew","","9.0"
"BIF_52174","BestInterestFactor","l","andrew","","9.0"
"BIF_52176","BestInterestFactor","l","andrew","","9.0"
"BIF_52177","BestInterestFactor","l","andrew","","9.0"
"BIF_52178","BestInterestFactor","l","andrew","","9.0"
"BIF_52179","BestInterestFactor","l","andrew","","9.0"
"BIF_52181","BestInterestFactor","l","andrew","","9.0"
"BIF_52182","BestInterestFactor","l","andrew","","9.0"
"BIF_52183","BestInterestFactor","l","andrew","","9.0"
"BIF_52184","BestInterestFactor","l","andrew","","9.0"
"BIF_52186","BestInterestFactor","l","andrew","","9.0"
"BIF_52187","BestInterestFactor","l","andrew","","9.0"
"BIF_52188","BestInterestFactor","l","andrew","","9.0"
"BIF_52189","BestInterestFactor","l","andrew","","9.0"
"BIF_52191","BestInterestFactor","l","andrew","","9.0"
"BIF_52192","BestInterestFactor","l","andrew","","9.0"
"BIF_52193","BestInterestFactor","l","andrew","","9.0"
"BIF_52194","BestInterestFactor","l","andrew","","9.0"
"BIF_52196","BestInterestFactor","l","andrew","","9.0"
"BIF_52197","BestInterestFactor","l","andrew","","9.0"
"BIF_52198","BestInterestFactor","l","andrew","","9.0"
"BIF_52201","BestInterestFactor","l","andrew","","9.0"
"BIF_52204","BestInterestFactor","l","andrew","","9.0"
"BIF_52207","BestInterestFactor","l","andrew","","9.0"
"BIF_52209","BestInterestFactor","l","andrew","","9.0"
"BIF_52210","BestInterestFactor","l","andrew","","9.0"
"BIF_52212","BestInterestFactor","l","andrew","","9.0"
"BIF_52214","BestInterestFactor","l","andrew","","9.0"
"BIF_52215","BestInterestFactor","l","andrew","","9.0"
"BIF_52216","BestInterestFactor","l","andrew","","9.0"
"BIF_52217","BestInterestFactor","l","andrew","","9.0"
"BIF_52220","BestInterestFactor","l","andrew","","9.0"
"BIF_52223","BestInterestFactor","l","andrew","","9.0"
"BIF_52226","BestInterestFactor","l","andrew","","9.0"
"BIF_52229","BestInterestFactor","l","andrew","","9.0"
"BIF_52232","BestInterestFactor","l","andrew","","9.0"
"BIF_52235","BestInterestFactor","l","andrew","","9.0"
"BIF_52238","BestInterestFactor","l","andrew","","9.0"
"BIF_52241","BestInterestFactor","l","andrew","","9.0"
"BIF_52244","BestInterestFactor","l","andrew","","9.0"
"BIF_52247","BestInterestFactor","l","andrew","","9.0"
"BIF_52250","BestInterestFactor","l","andrew","","9.0"
"BIF_52253","BestInterestFactor","l","andrew","","9.0"
"BIF_52256","BestInterestFactor","l","andrew","","9.0"
"BIF_52257","BestInterestFactor","l","andrew","","9.0"
"BIF_52261","BestInterestFactor","l","andrew","","9.0"
"BIF_52262","BestInterestFactor","l","andrew","","9.0"
"BIF_52264","BestInterestFactor","l","andrew","","9.0"
"BIF_52265","BestInterestFactor","l","andrew","","9.0"
"BIF_52266","BestInterestFactor","l","andrew","","9.0"
"BIF_52267","BestInterestFactor","l","andrew","","9.0"
"BIF_52268","BestInterestFactor","l","andrew","","9.0"
"BIF_52269","BestInterestFactor","l","andrew","","9.0"
"BIF_52270","BestInterestFactor","l","andrew","","9.0"
"BIF_52271","BestInterestFactor","l","andrew","","9.0"
"BIF_52272","BestInterestFactor","l","andrew","","9.0"
"BIF_52273","BestInterestFactor","l","andrew","","9.0"
"BIF_52274","BestInterestFactor","l","andrew","","9.0"
"BIF_52275","BestInterestFactor","l","andrew","","9.0"
"BIF_52276","BestInterestFactor","l","andrew","","9.0"
"BIF_52277","BestInterestFactor","l","andrew","","9.0"
"BIF_52278","BestInterestFactor","l","andrew","","9.0"
"BIF_52279","BestInterestFactor","l","andrew","","9.0"
"BIF_52280","BestInterestFactor","l","andrew","","9.0"
"BIF_52281","BestInterestFactor","l","andrew","","9.0"
"BIF_52282","BestInterestFactor","l","andrew","","9.0"
"BIF_52283","BestInterestFactor","l","andrew","","9.0"
"BIF_52284","BestInterestFactor","l","andrew","","9.0"
"BIF_52285","BestInterestFactor","l","andrew","","9.0"
"BIF_52286","BestInterestFactor","l","andrew","","9.0"
"BIF_52287","BestInterestFactor","l","andrew","","9.0"
"BIF_52288","BestInterestFactor","l","andrew","","9.0"
"BIF_52289","BestInterestFactor","l","andrew","","9.0"
"BIF_52290","BestInterestFactor","l","andrew","","9.0"
"BIF_52291","BestInterestFactor","l","andrew","","9.0"
"BIF_52292","BestInterestFactor","l","andrew","","9.0"
"BIF_52293","BestInterestFactor","l","andrew","","9.0"
"BIF_52294","BestInterestFactor","l","andrew","","9.0"
"BIF_52295","BestInterestFactor","l","andrew","","9.0"
"BIF_52296","BestInterestFactor","l","andrew","","9.0"
"BIF_52297","BestInterestFactor","l","andrew","","9.0"
"BIF_52298","BestInterestFactor","l","andrew","","9.0"
"BIF_52299","BestInterestFactor","l","andrew","","9.0"
"BIF_52300","BestInterestFactor","l","andrew","","9.0"
"BIF_52307","BestInterestFactor","l","andrew","","9.0"
"BIF_52308","BestInterestFactor","l","andrew","","9.0"
"BIF_52309","BestInterestFactor","l","andrew","","9.0"
"BIF_52310","BestInterestFactor","l","andrew","","9.0"
"BIF_52312","BestInterestFactor","l","andrew","","9.0"
"BIF_52313","BestInterestFactor","l","andrew","","9.0"
"BIF_52314","BestInterestFactor","l","andrew","","9.0"
"BIF_52315","BestInterestFactor","l","andrew","","9.0"
"BIF_52316","BestInterestFactor","l","andrew","","9.0"
"BIF_52318","BestInterestFactor","l","andrew","","9.0"
"BIF_52319","BestInterestFactor","l","andrew","","9.0"
"BIF_52320","BestInterestFactor","l","andrew","","9.0"
"BIF_52321","BestInterestFactor","l","andrew","","9.0"
"BIF_52322","BestInterestFactor","l","andrew","","9.0"
"BIF_52324","BestInterestFactor","l","andrew","","9.0"
"BIF_52325","BestInterestFactor","l","andrew","","9.0"
"BIF_52326","BestInterestFactor","l","andrew","","9.0"
"BIF_52327","BestInterestFactor","l","andrew","","9.0"
"BIF_52328","BestInterestFactor","l","andrew","","9.0"
"BIF_52330","BestInterestFactor","l","andrew","","9.0"
"BIF_52331","BestInterestFactor","l","andrew","","9.0"
"BIF_52332","BestInterestFactor","l","andrew","","9.0"
"BIF_52333","BestInterestFactor","l","andrew","","9.0"
"BIF_52334","BestInterestFactor","l","andrew","","9.0"
"BIF_52335","BestInterestFactor","l","andrew","","9.0"
"BIF_52336","BestInterestFactor","l","andrew","","9.0"
"BIF_52337","BestInterestFactor","l","andrew","","9.0"
"BIF_52338","BestInterestFactor","l","andrew","","9.0"
"BIF_52349","BestInterestFactor","l","andrew","","9.0"
"BIF_52350","BestInterestFactor","l","andrew","","9.0"
"BIF_52351","BestInterestFactor","l","andrew","","9.0"
"BIF_52352","BestInterestFactor","l","andrew","","9.0"
"BIF_52353","BestInterestFactor","l","andrew","","9.0"
"BIF_52354","BestInterestFactor","l","andrew","","9.0"
"BIF_52355","BestInterestFactor","l","andrew","","9.0"
"BIF_52356","BestInterestFactor","l","andrew","","9.0"
"BIF_52357","BestInterestFactor","l","andrew","","9.0"
"BIF_52359","BestInterestFactor","l","andrew","","9.0"
"BIF_52360","BestInterestFactor","l","andrew","","9.0"
"BIF_52361","BestInterestFactor","l","andrew","","9.0"
"BIF_52362","BestInterestFactor","l","andrew","","9.0"
"BIF_52363","BestInterestFactor","l","andrew","","9.0"
"BIF_52365","BestInterestFactor","l","andrew","","9.0"
"BIF_52366","BestInterestFactor","l","andrew","","9.0"
"BIF_52367","BestInterestFactor","l","andrew","","9.0"
"BIF_52368","BestInterestFactor","l","andrew","","9.0"
"BIF_52369","BestInterestFactor","l","andrew","","9.0"
"BIF_52371","BestInterestFactor","l","andrew","","9.0"
"BIF_52372","BestInterestFactor","l","andrew","","9.0"
"BIF_52373","BestInterestFactor","l","andrew","","9.0"
"BIF_52374","BestInterestFactor","l","andrew","","9.0"
"BIF_52375","BestInterestFactor","l","andrew","","9.0"
"BIF_52377","BestInterestFactor","l","andrew","","9.0"
"BIF_52378","BestInterestFactor","l","andrew","","9.0"
"BIF_52379","BestInterestFactor","l","andrew","","9.0"
"BIF_52380","BestInterestFactor","l","andrew","","9.0"
"BIF_52381","BestInterestFactor","l","andrew","","9.0"
"BIF_52382","BestInterestFactor","l","andrew","","9.0"
"BIF_52383","BestInterestFactor","l","andrew","","9.0"
"BIF_52384","BestInterestFactor","l","andrew","","9.0"
"BIF_52385","BestInterestFactor","l","andrew","","9.0"
"BIF_52386","BestInterestFactor","l","andrew","","9.0"
"BIF_52387","BestInterestFactor","l","andrew","","9.0"
"BIF_52388","BestInterestFactor","l","andrew","","9.0"
"BIF_52389","BestInterestFactor","l","andrew","","9.0"
"BIF_52390","BestInterestFactor","l","andrew","","9.0"
"BIF_52391","BestInterestFactor","l","andrew","","9.0"
"BIF_52392","BestInterestFactor","l","andrew","","9.0"
"BIF_52393","BestInterestFactor","l","andrew","","9.0"
"BIF_52394","BestInterestFactor","l","andrew","","9.0"
"BIF_52395","BestInterestFactor","l","andrew","","9.0"
"BIF_52396","BestInterestFactor","l","andrew","","9.0"
"BIF_52397","BestInterestFactor","l","andrew","","9.0"
"BIF_52398","BestInterestFactor","l","andrew","","9.0"
"BIF_52399","BestInterestFactor","l","andrew","","9.0"
"BIF_52400","BestInterestFactor","l","andrew","","9.0"
"BIF_52401","BestInterestFactor","l","andrew","","9.0"
"BIF_52402","BestInterestFactor","l","andrew","","9.0"
"BIF_52403","BestInterestFactor","l","andrew","","9.0"
"BIF_52404","BestInterestFactor","l","andrew","","9.0"
"BIF_52405","BestInterestFactor","l","andrew","","9.0"
"BIF_52406","BestInterestFactor","l","andrew","","9.0"
"BIF_52407","BestInterestFactor","l","andrew","","9.0"
"BIF_52408","BestInterestFactor","l","andrew","","9.0"
"BIF_52409","BestInterestFactor","l","andrew","","9.0"
"BIF_52410","BestInterestFactor","l","andrew","","9.0"
"BIF_52411","BestInterestFactor","l","andrew","","9.0"
"BIF_52412","BestInterestFactor","l","andrew","","9.0"
"BIF_52413","BestInterestFactor","l","andrew","","9.0"
"BIF_52414","BestInterestFactor","l","andrew","","9.0"
"BIF_52415","BestInterestFactor","l","andrew","","9.0"
"BIF_52416","BestInterestFactor","l","andrew","","9.0"
"BIF_52417","BestInterestFactor","l","andrew","","9.0"
"BIF_52418","BestInterestFactor","l","andrew","","9.0"
"BIF_52419","BestInterestFactor","l","andrew","","9.0"
"BIF_52420","BestInterestFactor","l","andrew","","9.0"
"BIF_52421","BestInterestFactor","l","andrew","","9.0"
"BIF_52422","BestInterestFactor","l","andrew","","9.0"
"BIF_52423","BestInterestFactor","l","andrew","","9.0"
"BIF_52424","BestInterestFactor","l","andrew","","9.0"
"BIF_52425","BestInterestFactor","l","andrew","","9.0"
"BIF_52426","BestInterestFactor","l","andrew","","9.0"
"BIF_52427","BestInterestFactor","l","andrew","","9.0"
"BIF_52428","BestInterestFactor","l","andrew","","9.0"
"BIF_52429","BestInterestFactor","l","andrew","","9.0"
"BIF_52430","BestInterestFactor","l","andrew","","9.0"
"BIF_52431","BestInterestFactor","l","andrew","","9.0"
"BIF_52432","BestInterestFactor","l","andrew","","9.0"
"BIF_52433","BestInterestFactor","l","andrew","","9.0"
"BIF_52434","BestInterestFactor","l","andrew","","9.0"
"BIF_52435","BestInterestFactor","l","andrew","","9.0"
"BIF_52436","BestInterestFactor","l","andrew","","9.0"
"BIF_52437","BestInterestFactor","l","andrew","","9.0"
"BIF_52438","BestInterestFactor","l","andrew","","9.0"
"BIF_52439","BestInterestFactor","l","andrew","","9.0"
"BIF_52440","BestInterestFactor","l","andrew","","9.0"
"BIF_52441","BestInterestFactor","l","andrew","","9.0"
"BIF_52442","BestInterestFactor","l","andrew","","9.0"
"BIF_52443","BestInterestFactor","l","andrew","","9.0"
"BIF_52444","BestInterestFactor","l","andrew","","9.0"
"BIF_52445","BestInterestFactor","l","andrew","","9.0"
"BIF_52446","BestInterestFactor","l","andrew","","9.0"
"BIF_52447","BestInterestFactor","l","andrew","","9.0"
"BIF_52448","BestInterestFactor","l","andrew","","9.0"
"BIF_52455","BestInterestFactor","l","andrew","","9.0"
"BIF_52456","BestInterestFactor","l","andrew","","9.0"
"BIF_52457","BestInterestFactor","l","andrew","","9.0"
"BIF_52458","BestInterestFactor","l","andrew","","9.0"
"BIF_52459","BestInterestFactor","l","andrew","","9.0"
"BIF_52460","BestInterestFactor","l","andrew","","9.0"
"BIF_52461","BestInterestFactor","l","andrew","","9.0"
"BIF_52462","BestInterestFactor","l","andrew","","9.0"
"BIF_52463","BestInterestFactor","l","andrew","","9.0"
"BIF_52464","BestInterestFactor","l","andrew","","9.0"
"BIF_52465","BestInterestFactor","l","andrew","","9.0"
"BIF_52466","BestInterestFactor","l","andrew","","9.0"
"BIF_52467","BestInterestFactor","l","andrew","","9.0"
"BIF_52468","BestInterestFactor","l","andrew","","9.0"
"BIF_52469","BestInterestFactor","l","andrew","","9.0"
"BIF_52470","BestInterestFactor","l","andrew","","9.0"
"BIF_52471","BestInterestFactor","l","andrew","","9.0"
"BIF_52472","BestInterestFactor","l","andrew","","9.0"
"BIF_52473","BestInterestFactor","l","andrew","","9.0"
"BIF_52474","BestInterestFactor","l","andrew","","9.0"
"BIF_52475","BestInterestFactor","l","andrew","","9.0"
"BIF_52476","BestInterestFactor","l","andrew","","9.0"
"BIF_52477","BestInterestFactor","l","andrew","","9.0"
"BIF_52478","BestInterestFactor","l","andrew","","9.0"
"BIF_52479","BestInterestFactor","l","andrew","","9.0"
"BIF_52480","BestInterestFactor","l","andrew","","9.0"
"BIF_52481","BestInterestFactor","l","andrew","","9.0"
"BIF_52482","BestInterestFactor","l","andrew","","9.0"
"BIF_52483","BestInterestFactor","l","andrew","","9.0"
"BIF_52484","BestInterestFactor","l","andrew","","9.0"
"BIF_52485","BestInterestFactor","l","andrew","","9.0"
"BIF_52486","BestInterestFactor","l","andrew","","9.0"
"BIF_52489","BestInterestFactor","l","andrew","","9.0"
"BIF_52492","BestInterestFactor","l","andrew","","9.0"
"BIF_52495","BestInterestFactor","l","andrew","","9.0"
"BIF_52498","BestInterestFactor","l","andrew","","9.0"
"BIF_52501","BestInterestFactor","l","andrew","","9.0"
"BIF_52502","BestInterestFactor","l","andrew","","9.0"
"BIF_52503","BestInterestFactor","l","andrew","","9.0"
"BIF_52504","BestInterestFactor","l","andrew","","9.0"
"BIF_52505","BestInterestFactor","l","andrew","","9.0"
"BIF_52506","BestInterestFactor","l","andrew","","9.0"
"BIF_52507","BestInterestFactor","l","andrew","","9.0"
"BIF_52508","BestInterestFactor","l","andrew","","9.0"
"BIF_52509","BestInterestFactor","l","andrew","","9.0"
"BIF_52510","BestInterestFactor","l","andrew","","9.0"
"BIF_52511","BestInterestFactor","l","andrew","","9.0"
"BIF_52512","BestInterestFactor","l","andrew","","9.0"
"BIF_52514","BestInterestFactor","l","andrew","","9.0"
"BIF_52515","BestInterestFactor","l","andrew","","9.0"
"BIF_52516","BestInterestFactor","l","andrew","","9.0"
"BIF_52517","BestInterestFactor","l","andrew","","9.0"
"BIF_52520","BestInterestFactor","l","andrew","","9.0"
"BIF_52521","BestInterestFactor","l","andrew","","9.0"
"BIF_52522","BestInterestFactor","l","andrew","","9.0"
"BIF_52523","BestInterestFactor","l","andrew","","9.0"
"BIF_52524","BestInterestFactor","l","andrew","","9.0"
"BIF_52528","BestInterestFactor","l","andrew","","9.0"
"BIF_52532","BestInterestFactor","l","andrew","","9.0"
"BIF_52542","BestInterestFactor","l","andrew","","9.0"
"BIF_52545","BestInterestFactor","l","andrew","","9.0"
"BIF_52548","BestInterestFactor","l","andrew","","9.0"
"BIF_52551","BestInterestFactor","l","andrew","","9.0"
"BIF_52554","BestInterestFactor","l","andrew","","9.0"
"BIF_52556","BestInterestFactor","l","andrew","","9.0"
"BIF_52557","BestInterestFactor","l","andrew","","9.0"
"BIF_52558","BestInterestFactor","l","andrew","","9.0"
"BIF_52559","BestInterestFactor","l","andrew","","9.0"
"BIF_52560","BestInterestFactor","l","andrew","","9.0"
"BIF_52561","BestInterestFactor","l","andrew","","9.0"
"BIF_52562","BestInterestFactor","l","andrew","","9.0"
"BIF_52563","BestInterestFactor","l","andrew","","9.0"
"BIF_52564","BestInterestFactor","l","andrew","","9.0"
"BIF_52565","BestInterestFactor","l","andrew","","9.0"
"BIF_52566","BestInterestFactor","l","andrew","","9.0"
"BIF_52567","BestInterestFactor","l","andrew","","9.0"
"BIF_52568","BestInterestFactor","l","andrew","","9.0"
"BIF_52569","BestInterestFactor","l","andrew","","9.0"
"BIF_52570","BestInterestFactor","l","andrew","","9.0"
"BIF_52571","BestInterestFactor","l","andrew","","9.0"
"BIF_52572","BestInterestFactor","l","andrew","","9.0"
"BIF_52573","BestInterestFactor","l","andrew","","9.0"
"BIF_52574","BestInterestFactor","l","andrew","","9.0"
"BIF_52575","BestInterestFactor","l","andrew","","9.0"
"BIF_52576","BestInterestFactor","l","andrew","","9.0"
"BIF_52577","BestInterestFactor","l","andrew","","9.0"
"BIF_52578","BestInterestFactor","l","andrew","","9.0"
"BIF_52579","BestInterestFactor","l","andrew","","9.0"
"BIF_52580","BestInterestFactor","l","andrew","","9.0"
"BIF_52581","BestInterestFactor","l","andrew","","9.0"
"BIF_52582","BestInterestFactor","l","andrew","","9.0"
"BIF_52583","BestInterestFactor","l","andrew","","9.0"
"BIF_52584","BestInterestFactor","l","andrew","","9.0"
"BIF_52585","BestInterestFactor","l","andrew","","9.0"
"BIF_52586","BestInterestFactor","l","andrew","","9.0"
"BIF_52587","BestInterestFactor","l","andrew","","9.0"
"BIF_52588","BestInterestFactor","l","andrew","","9.0"
"BIF_52589","BestInterestFactor","l","andrew","","9.0"
"BIF_52590","BestInterestFactor","l","andrew","","9.0"
"BIF_52591","BestInterestFactor","l","andrew","","9.0"
"BIF_52592","BestInterestFactor","l","andrew","","9.0"
"BIF_52593","BestInterestFactor","l","andrew","","9.0"
"BIF_52594","BestInterestFactor","l","andrew","","9.0"
"BIF_52595","BestInterestFactor","l","andrew","","9.0"
"BIF_52596","BestInterestFactor","l","andrew","","9.0"
"BIF_52597","BestInterestFactor","l","andrew","","9.0"
"BIF_52598","BestInterestFactor","l","andrew","","9.0"
"BIF_52599","BestInterestFactor","l","andrew","","9.0"
"BIF_52600","BestInterestFactor","l","andrew","","9.0"
"BIF_52601","BestInterestFactor","l","andrew","","9.0"
"BIF_52602","BestInterestFactor","l","andrew","","9.0"
"BIF_52603","BestInterestFactor","l","andrew","","9.0"
"BIF_52604","BestInterestFactor","l","andrew","","9.0"
"BIF_52605","BestInterestFactor","l","andrew","","9.0"
"BIF_52606","BestInterestFactor","l","andrew","","9.0"
"BIF_52607","BestInterestFactor","l","andrew","","9.0"
"BIF_52608","BestInterestFactor","l","andrew","","9.0"
"BIF_52609","BestInterestFactor","l","andrew","","9.0"
"BIF_52610","BestInterestFactor","l","andrew","","9.0"
"BIF_52611","BestInterestFactor","l","andrew","","9.0"
"BIF_52612","BestInterestFactor","l","andrew","","9.0"
"BIF_52613","BestInterestFactor","l","andrew","","9.0"
"BIF_52614","BestInterestFactor","l","andrew","","9.0"
"BIF_52615","BestInterestFactor","l","andrew","","9.0"
"BIF_52616","BestInterestFactor","l","andrew","","9.0"
"BIF_52617","BestInterestFactor","l","andrew","","9.0"
"BIF_52618","BestInterestFactor","l","andrew","","9.0"
"BIF_52619","BestInterestFactor","l","andrew","","9.0"
"BIF_52620","BestInterestFactor","l","andrew","","9.0"
"BIF_52621","BestInterestFactor","l","andrew","","9.0"
"BIF_52622","BestInterestFactor","l","andrew","","9.0"
"BIF_52623","BestInterestFactor","l","andrew","","9.0"
"BIF_52624","BestInterestFactor","l","andrew","","9.0"
"BIF_52625","BestInterestFactor","l","andrew","","9.0"
"BIF_52626","BestInterestFactor","l","andrew","","9.0"
"BIF_52627","BestInterestFactor","l","andrew","","9.0"
"BIF_52628","BestInterestFactor","l","andrew","","9.0"
"BIF_52629","BestInterestFactor","l","andrew","","9.0"
"BIF_52630","BestInterestFactor","l","andrew","","9.0"
"BIF_52631","BestInterestFactor","l","andrew","","9.0"
"BIF_52632","BestInterestFactor","l","andrew","","9.0"
"BIF_52633","BestInterestFactor","l","andrew","","9.0"
"BIF_52634","BestInterestFactor","l","andrew","","9.0"
"BIF_52635","BestInterestFactor","l","andrew","","9.0"
"BIF_52636","BestInterestFactor","l","andrew","","9.0"
"BIF_52637","BestInterestFactor","l","andrew","","9.0"
"BIF_52638","BestInterestFactor","l","andrew","","9.0"
"BIF_52639","BestInterestFactor","l","andrew","","9.0"
"BIF_52640","BestInterestFactor","l","andrew","","9.0"
"BIF_52641","BestInterestFactor","l","andrew","","9.0"
"BIF_52642","BestInterestFactor","l","andrew","","9.0"
"BIF_52643","BestInterestFactor","l","andrew","","9.0"
"BIF_52644","BestInterestFactor","l","andrew","","9.0"
"BIF_52645","BestInterestFactor","l","andrew","","9.0"
"BIF_52646","BestInterestFactor","l","andrew","","9.0"
"BIF_52647","BestInterestFactor","l","andrew","","9.0"
"BIF_52648","BestInterestFactor","l","andrew","","9.0"
"BIF_52649","BestInterestFactor","l","andrew","","9.0"
"BIF_52650","BestInterestFactor","l","andrew","","9.0"
"BIF_52651","BestInterestFactor","l","andrew","","9.0"
"BIF_52652","BestInterestFactor","l","andrew","","9.0"
"BIF_52653","BestInterestFactor","l","andrew","","9.0"
"BIF_52654","BestInterestFactor","l","andrew","","9.0"
"BIF_52655","BestInterestFactor","l","andrew","","9.0"
"BIF_52656","BestInterestFactor","l","andrew","","9.0"
"BIF_52657","BestInterestFactor","l","andrew","","9.0"
"BIF_52658","BestInterestFactor","l","andrew","","9.0"
"BIF_52659","BestInterestFactor","l","andrew","","9.0"
"BIF_52660","BestInterestFactor","l","andrew","","9.0"
"BIF_52661","BestInterestFactor","l","andrew","","9.0"
"BIF_52662","BestInterestFactor","l","andrew","","9.0"
"BIF_52663","BestInterestFactor","l","andrew","","9.0"
"BIF_52664","BestInterestFactor","l","andrew","","9.0"
"BIF_52665","BestInterestFactor","l","andrew","","9.0"
"BIF_52666","BestInterestFactor","l","andrew","","9.0"
"BIF_52667","BestInterestFactor","l","andrew","","9.0"
"BIF_52668","BestInterestFactor","l","andrew","","9.0"
"BIF_52669","BestInterestFactor","l","andrew","","9.0"
"BIF_52670","BestInterestFactor","l","andrew","","9.0"
"BIF_52672","BestInterestFactor","l","andrew","","9.0"
