label,count
MCR_3_454;Node;n_eee320a53859;Kind_Statute,1
MCR_3_455;Node;n_5bf0aabdea8d;Kind_Statute,1
MCR_3_456;Node;n_3ea3eea7cab7;Kind_Statute,1
MCR_3_457;Node;n_81ea29decc6e;Kind_Statute,1
MCR_3_458;Node;n_1ecb9b007e00;Kind_Statute,1
MCR_3_459;Node;n_38b106f415f8;Kind_Statute,1
MCR_3_461;Node;n_2301a62b1fe8;Kind_Statute,1
MCR_3_449;Node;n_9618460d49b4;Kind_Statute,1
MCR_3_462;Node;n_2e04d62ab8aa;Kind_Statute,1
MCR_3_463;Node;n_923ae0b620e5;Kind_Statute,1
MCR_3_464;Node;n_f8538cacab25;Kind_Statute,1
MCR_3_465;Node;n_2a903d29764b;Kind_Statute,1
MCR_3_466;Node;n_1c0387f4e691;Kind_Statute,1
MCR_3_467;Node;n_a5f793df4a3e;Kind_Statute,1
MCR_3_468;Node;n_4abfac8d0cbb;Kind_Statute,1
MCR_3_469;Node;n_4b3173e2f45e;Kind_Statute,1
MCR_3_470;Node;n_dd0775e7721e;Kind_Statute,1
MCR_3_450;Node;n_e077ae3a533c;Kind_Statute,1
MCR_3_448;Node;n_2dbaff12fb76;Kind_Statute,1
MCR_3_472;Node;n_c1c1a17ef583;Kind_Statute,1
MCR_3_436;Node;n_fd3c413adca6;Kind_Statute,1
MCR_3_427;Node;n_a2f745da321f;Kind_Statute,1
MCR_3_428;Node;n_8db10a6dc1c2;Kind_Statute,1
MCR_3_429;Node;n_8b436993cd67;Kind_Statute,1
MCR_3_430;Node;n_8ca14e7b756e;Kind_Statute,1
MCR_3_431;Node;n_9bd158113a07;Kind_Statute,1
MCR_3_432;Node;n_c78e5ddeece0;Kind_Statute,1
MCR_3_433;Node;n_bdabc83a110d;Kind_Statute,1
MCR_3_434;Node;n_6830273bbff5;Kind_Statute,1
MCR_3_435;Node;n_5fe6ad9a6c58;Kind_Statute,1
MCR_3_437;Node;n_8ffab3ab9a75;Kind_Statute,1
MCR_3_447;Node;n_f766b1642a23;Kind_Statute,1
MCR_3_438;Node;n_fad12321d2fa;Kind_Statute,1
MCR_3_439;Node;n_ecfbac73f46c;Kind_Statute,1
MCR_3_440;Node;n_0b1b83bc39a0;Kind_Statute,1
MCR_3_441;Node;n_4b0be4a72bd6;Kind_Statute,1
MCR_3_442;Node;n_afd5a269d681;Kind_Statute,1
MCR_3_443;Node;n_67cb192582c2;Kind_Statute,1
MCR_3_444;Node;n_674f477f0b8a;Kind_Statute,1
MCR_3_445;Node;n_9244eaaf307c;Kind_Statute,1
MCR_3_446;Node;n_97c21986cbe4;Kind_Statute,1
MCR_3_471;Node;n_a9dd32ccb2c5;Kind_Statute,1
MCR_3_473;Node;n_f98ca1508605;Kind_Statute,1
MCR_3_519;Node;n_13ae9e199055;Kind_Statute,1
MCR_3_508;Node;n_b141e0a456cb;Kind_Statute,1
MCR_3_499;Node;n_fcaf99538483;Kind_Statute,1
MCR_3_500;Node;n_a1e61a10fa0e;Kind_Statute,1
MCR_3_501;Node;n_d54edad88fa1;Kind_Statute,1
MCR_3_502;Node;n_0d2911abf4c0;Kind_Statute,1
MCR_3_503;Node;n_980277e2f955;Kind_Statute,1
MCR_3_504;Node;n_61177e50d979;Kind_Statute,1
MCR_3_505;Node;n_c80aac7d0ee1;Kind_Statute,1
MCR_3_506;Node;n_f2e2e87c0a82;Kind_Statute,1
MCR_3_507;Node;n_69b348199d90;Kind_Statute,1
MCR_3_509;Node;n_938970af659b;Kind_Statute,1
MCR_3_497;Node;n_70c32763ec2a;Kind_Statute,1
MCR_3_510;Node;n_33beaafe2088;Kind_Statute,1
MCR_3_511;Node;n_c31be402959d;Kind_Statute,1
MCR_3_512;Node;n_a29b399a6408;Kind_Statute,1
MCR_3_513;Node;n_de053c2bfb56;Kind_Statute,1
MCR_3_514;Node;n_b88dbdadfb8d;Kind_Statute,1
MCR_3_515;Node;n_74c8a578c647;Kind_Statute,1
MCR_3_516;Node;n_14c9ad866162;Kind_Statute,1
MCR_3_517;Node;n_dc951c41f837;Kind_Statute,1
MCR_3_518;Node;n_fec15c2a0297;Kind_Statute,1
MCR_3_498;Node;n_e4788d7ad3d7;Kind_Statute,1
MCR_3_496;Node;n_e4fa116c1e3b;Kind_Statute,1
MCR_3_474;Node;n_66c731023fae;Kind_Statute,1
MCR_3_484;Node;n_58a6cfd031fd;Kind_Statute,1
MCR_3_475;Node;n_9415bd440437;Kind_Statute,1
MCR_3_476;Node;n_060e846a7ed3;Kind_Statute,1
MCR_3_477;Node;n_1bf265dc45c5;Kind_Statute,1
MCR_3_478;Node;n_62c0cbc65d25;Kind_Statute,1
MCR_3_479;Node;n_c1b0cb6ea7f4;Kind_Statute,1
MCR_3_480;Node;n_8a30707e839a;Kind_Statute,1
MCR_3_481;Node;n_356b3eada6b2;Kind_Statute,1
MCR_3_482;Node;n_baf61e5ef121;Kind_Statute,1
MCR_3_483;Node;n_e60cbb8e0aaf;Kind_Statute,1
MCR_3_485;Node;n_b8d3084c5953;Kind_Statute,1
MCR_3_495;Node;n_dc79a8a8bbb7;Kind_Statute,1
MCR_3_486;Node;n_71591a151c05;Kind_Statute,1
MCR_3_487;Node;n_5c626e396c95;Kind_Statute,1
MCR_3_488;Node;n_1ba1054acae0;Kind_Statute,1
MCR_3_489;Node;n_3cdf6a8a9425;Kind_Statute,1
MCR_3_490;Node;n_2c46c0a63691;Kind_Statute,1
MCR_3_491;Node;n_b939e3f5358f;Kind_Statute,1
MCR_3_492;Node;n_2f3711c8577a;Kind_Statute,1
MCR_3_493;Node;n_fa3cfb201f4e;Kind_Statute,1
MCR_3_494;Node;n_6fdbdbab14d1;Kind_Statute,1
Authority;MCL_1252_329;Node;Kind_authority,1
Authority;MCL_554_642;Node;Kind_authority,1
Authority;MCL_1252_327;Node;Kind_authority,1
Authority;MCR_4_226;Node;Kind_authority,1
Authority;MCR_4_204;Node;Kind_authority,1
Authority;MCR_4_205;Node;Kind_authority,1
Authority;MCR_4_206;Node;Kind_authority,1
Authority;MCR_4_207;Node;Kind_authority,1
Authority;MCR_4_208;Node;Kind_authority,1
Authority;MCR_4_209;Node;Kind_authority,1
Authority;MCR_4_210;Node;Kind_authority,1
Authority;MCR_4_211;Node;Kind_authority,1
Authority;MCR_4_212;Node;Kind_authority,1
Authority;MCR_4_213;Node;Kind_authority,1
Authority;MCR_4_214;Node;Kind_authority,1
Authority;MCR_4_215;Node;Kind_authority,1
Authority;MCR_4_216;Node;Kind_authority,1
Authority;MCR_4_217;Node;Kind_authority,1
Authority;MCR_4_218;Node;Kind_authority,1
Authority;MCR_4_219;Node;Kind_authority,1
Authority;MCR_4_220;Node;Kind_authority,1
Authority;MCR_4_221;Node;Kind_authority,1
Authority;MCR_4_222;Node;Kind_authority,1
Authority;MCR_4_223;Node;Kind_authority,1
Authority;MCR_4_224;Node;Kind_authority,1
Authority;MCR_4_203;Node;Kind_authority,1
Authority;MCR_4_200;Node;Kind_authority,1
Authority;MCR_4_199;Node;Kind_authority,1
Authority;MCR_4_187;Node;Kind_authority,1
Authority;MCR_4_178;Node;Kind_authority,1
Authority;MCR_4_179;Node;Kind_authority,1
Authority;MCR_4_180;Node;Kind_authority,1
Authority;MCR_4_181;Node;Kind_authority,1
Authority;MCR_4_182;Node;Kind_authority,1
Authority;MCR_4_183;Node;Kind_authority,1
Authority;MCR_4_184;Node;Kind_authority,1
Authority;MCR_4_185;Node;Kind_authority,1
Authority;MCR_4_186;Node;Kind_authority,1
Authority;MCR_4_188;Node;Kind_authority,1
Authority;MCR_4_198;Node;Kind_authority,1
Authority;MCR_4_189;Node;Kind_authority,1
Authority;MCR_4_190;Node;Kind_authority,1
Authority;MCR_4_191;Node;Kind_authority,1
Authority;MCR_4_192;Node;Kind_authority,1
Authority;MCR_4_193;Node;Kind_authority,1
Authority;MCR_4_194;Node;Kind_authority,1
Authority;MCR_4_195;Node;Kind_authority,1
Authority;MCR_4_196;Node;Kind_authority,1
Authority;MCR_4_197;Node;Kind_authority,1
Authority;MCR_4_225;Node;Kind_authority,1
Authority;MCR_4_227;Node;Kind_authority,1
Authority;MCR_4_275;Node;Kind_authority,1
Authority;MCR_4_228;Node;Kind_authority,1
Authority;MCR_4_253;Node;Kind_authority,1
Authority;MCR_4_254;Node;Kind_authority,1
Authority;MCR_4_255;Node;Kind_authority,1
Authority;MCR_4_256;Node;Kind_authority,1
Authority;MCR_4_257;Node;Kind_authority,1
Authority;MCR_4_258;Node;Kind_authority,1
Authority;MCR_4_259;Node;Kind_authority,1
Authority;MCR_4_260;Node;Kind_authority,1
Authority;MCR_4_261;Node;Kind_authority,1
Authority;MCR_4_262;Node;Kind_authority,1
Authority;MCR_4_263;Node;Kind_authority,1
Authority;MCR_4_264;Node;Kind_authority,1
Authority;MCR_4_265;Node;Kind_authority,1
Authority;MCR_4_266;Node;Kind_authority,1
Authority;MCR_4_267;Node;Kind_authority,1
Authority;MCR_4_268;Node;Kind_authority,1
Authority;MCR_4_269;Node;Kind_authority,1
Authority;MCR_4_270;Node;Kind_authority,1
Authority;MCR_4_271;Node;Kind_authority,1
Authority;MCR_4_272;Node;Kind_authority,1
Authority;MCR_4_273;Node;Kind_authority,1
Authority;MCR_4_252;Node;Kind_authority,1
Authority;MCR_4_251;Node;Kind_authority,1
Authority;MCR_4_250;Node;Kind_authority,1
Authority;MCR_4_238;Node;Kind_authority,1
Authority;MCR_4_229;Node;Kind_authority,1
Authority;MCR_4_230;Node;Kind_authority,1
Authority;MCR_4_231;Node;Kind_authority,1
Authority;MCR_4_232;Node;Kind_authority,1
Authority;MCR_4_233;Node;Kind_authority,1
Authority;MCR_4_234;Node;Kind_authority,1
Authority;MCR_4_235;Node;Kind_authority,1
Authority;MCR_4_236;Node;Kind_authority,1
Authority;MCR_4_237;Node;Kind_authority,1
Authority;MCR_4_239;Node;Kind_authority,1
Authority;MCR_4_249;Node;Kind_authority,1
Authority;MCR_4_240;Node;Kind_authority,1
Authority;MCR_4_241;Node;Kind_authority,1
Authority;MCR_4_242;Node;Kind_authority,1
Authority;MCR_4_243;Node;Kind_authority,1
Authority;MCR_4_244;Node;Kind_authority,1
Authority;MCR_4_245;Node;Kind_authority,1
Authority;MCR_4_246;Node;Kind_authority,1
Authority;MCR_4_247;Node;Kind_authority,1
Authority;MCR_4_248;Node;Kind_authority,1
Authority;MCR_4_177;Node;Kind_authority,1
Authority;MCR_4_176;Node;Kind_authority,1
Authority;MCR_4_175;Node;Kind_authority,1
Authority;MCR_4_174;Node;Kind_authority,1
Authority;MCR_4_105;Node;Kind_authority,1
Authority;MCR_4_106;Node;Kind_authority,1
Authority;MCR_4_107;Node;Kind_authority,1
Authority;MCR_4_108;Node;Kind_authority,1
Authority;MCR_4_109;Node;Kind_authority,1
Authority;MCR_4_110;Node;Kind_authority,1
Authority;MCR_4_111;Node;Kind_authority,1
Authority;MCR_4_112;Node;Kind_authority,1
Authority;MCR_4_113;Node;Kind_authority,1
Authority;MCR_4_114;Node;Kind_authority,1
Authority;MCR_4_115;Node;Kind_authority,1
Authority;MCR_4_116;Node;Kind_authority,1
Authority;MCR_4_117;Node;Kind_authority,1
Authority;MCR_4_118;Node;Kind_authority,1
Authority;MCR_4_119;Node;Kind_authority,1
Authority;MCR_4_120;Node;Kind_authority,1
Authority;MCR_4_121;Node;Kind_authority,1
Authority;MCR_4_122;Node;Kind_authority,1
Authority;MCR_4_123;Node;Kind_authority,1
Authority;MCR_4_124;Node;Kind_authority,1
Authority;MCR_4_125;Node;Kind_authority,1
Authority;MCR_4_104;Node;Kind_authority,1
Authority;MCR_4_103;Node;Kind_authority,1
Authority;MCR_4_102;Node;Kind_authority,1
Authority;MCR_3_690;Node;Kind_authority,1
Authority;MCR_3_681;Node;Kind_authority,1
Authority;MCR_3_682;Node;Kind_authority,1
Authority;MCR_3_683;Node;Kind_authority,1
Authority;MCR_3_684;Node;Kind_authority,1
Authority;MCR_3_685;Node;Kind_authority,1
Authority;MCR_3_686;Node;Kind_authority,1
Authority;MCR_3_687;Node;Kind_authority,1
Authority;MCR_3_688;Node;Kind_authority,1
Authority;MCR_3_689;Node;Kind_authority,1
Authority;MCR_3_691;Node;Kind_authority,1
Authority;MCR_4_101;Node;Kind_authority,1
Authority;MCR_3_692;Node;Kind_authority,1
Authority;MCR_3_693;Node;Kind_authority,1
Authority;MCR_3_694;Node;Kind_authority,1
Authority;MCR_3_695;Node;Kind_authority,1
Authority;MCR_3_696;Node;Kind_authority,1
Authority;MCR_3_697;Node;Kind_authority,1
Authority;MCR_3_698;Node;Kind_authority,1
Authority;MCR_3_699;Node;Kind_authority,1
Authority;MCR_4_100;Node;Kind_authority,1
Authority;MCR_4_126;Node;Kind_authority,1
Authority;MCR_4_127;Node;Kind_authority,1
Authority;MCR_4_128;Node;Kind_authority,1
Authority;MCR_4_163;Node;Kind_authority,1
Authority;MCR_4_154;Node;Kind_authority,1
Authority;MCR_4_155;Node;Kind_authority,1
Authority;MCR_4_156;Node;Kind_authority,1
Authority;MCR_4_157;Node;Kind_authority,1
Authority;MCR_4_158;Node;Kind_authority,1
Authority;MCR_4_159;Node;Kind_authority,1
Authority;MCR_4_160;Node;Kind_authority,1
Authority;MCR_4_161;Node;Kind_authority,1
Authority;MCR_4_162;Node;Kind_authority,1
Authority;MCR_4_164;Node;Kind_authority,1
Authority;MCR_4_152;Node;Kind_authority,1
Authority;MCR_4_165;Node;Kind_authority,1
Authority;MCR_4_166;Node;Kind_authority,1
Authority;MCR_4_167;Node;Kind_authority,1
Authority;MCR_4_168;Node;Kind_authority,1
Authority;MCR_4_169;Node;Kind_authority,1
Authority;MCR_4_170;Node;Kind_authority,1
Authority;MCR_4_171;Node;Kind_authority,1
Authority;MCR_4_172;Node;Kind_authority,1
Authority;MCR_4_173;Node;Kind_authority,1
Authority;MCR_4_153;Node;Kind_authority,1
Authority;MCR_4_151;Node;Kind_authority,1
Authority;MCR_4_129;Node;Kind_authority,1
Authority;MCR_4_139;Node;Kind_authority,1
Authority;MCR_4_130;Node;Kind_authority,1
Authority;MCR_4_131;Node;Kind_authority,1
Authority;MCR_4_132;Node;Kind_authority,1
Authority;MCR_4_133;Node;Kind_authority,1
Authority;MCR_4_134;Node;Kind_authority,1
Authority;MCR_4_135;Node;Kind_authority,1
Authority;MCR_4_136;Node;Kind_authority,1
Authority;MCR_4_137;Node;Kind_authority,1
Authority;MCR_4_138;Node;Kind_authority,1
Authority;MCR_4_140;Node;Kind_authority,1
Authority;MCR_4_150;Node;Kind_authority,1
Authority;MCR_4_141;Node;Kind_authority,1
Authority;MCR_4_142;Node;Kind_authority,1
Authority;MCR_4_143;Node;Kind_authority,1
Authority;MCR_4_144;Node;Kind_authority,1
Authority;MCR_4_145;Node;Kind_authority,1
Authority;MCR_4_146;Node;Kind_authority,1
Authority;MCR_4_147;Node;Kind_authority,1
Authority;MCR_4_148;Node;Kind_authority,1
Authority;MCR_4_149;Node;Kind_authority,1
Authority;MCR_4_274;Node;Kind_authority,1
Authority;MCR_4_276;Node;Kind_authority,1
Authority;MCR_3_679;Node;Kind_authority,1
Authority;MCR_4_421;Node;Kind_authority,1
Authority;MCR_4_399;Node;Kind_authority,1
Authority;MCR_4_400;Node;Kind_authority,1
Authority;MCR_4_401;Node;Kind_authority,1
Authority;MCR_4_402;Node;Kind_authority,1
Authority;MCR_4_403;Node;Kind_authority,1
Authority;MCR_4_404;Node;Kind_authority,1
Authority;MCR_4_405;Node;Kind_authority,1
Authority;MCR_4_406;Node;Kind_authority,1
Authority;MCR_4_407;Node;Kind_authority,1
Authority;MCR_4_408;Node;Kind_authority,1
Authority;MCR_4_409;Node;Kind_authority,1
Authority;MCR_4_410;Node;Kind_authority,1
Authority;MCR_4_411;Node;Kind_authority,1
Authority;MCR_4_412;Node;Kind_authority,1
Authority;MCR_4_413;Node;Kind_authority,1
Authority;MCR_4_414;Node;Kind_authority,1
Authority;MCR_4_415;Node;Kind_authority,1
Authority;MCR_4_416;Node;Kind_authority,1
Authority;MCR_4_417;Node;Kind_authority,1
Authority;MCR_4_418;Node;Kind_authority,1
Authority;MCR_4_419;Node;Kind_authority,1
Authority;MCR_4_398;Node;Kind_authority,1
Authority;MCR_4_397;Node;Kind_authority,1
Authority;MCR_4_396;Node;Kind_authority,1
Authority;MCR_4_384;Node;Kind_authority,1
Authority;MCR_4_375;Node;Kind_authority,1
Authority;MCR_4_376;Node;Kind_authority,1
Authority;MCR_4_377;Node;Kind_authority,1
Authority;MCR_4_378;Node;Kind_authority,1
Authority;MCR_4_379;Node;Kind_authority,1
Authority;MCR_4_380;Node;Kind_authority,1
Authority;MCR_4_381;Node;Kind_authority,1
Authority;MCR_4_382;Node;Kind_authority,1
Authority;MCR_4_383;Node;Kind_authority,1
Authority;MCR_4_385;Node;Kind_authority,1
Authority;MCR_4_395;Node;Kind_authority,1
Authority;MCR_4_386;Node;Kind_authority,1
Authority;MCR_4_387;Node;Kind_authority,1
Authority;MCR_4_388;Node;Kind_authority,1
Authority;MCR_4_389;Node;Kind_authority,1
Authority;MCR_4_390;Node;Kind_authority,1
Authority;MCR_4_391;Node;Kind_authority,1
Authority;MCR_4_392;Node;Kind_authority,1
Authority;MCR_4_393;Node;Kind_authority,1
Authority;MCR_4_394;Node;Kind_authority,1
Authority;MCR_4_420;Node;Kind_authority,1
Authority;MCR_4_422;Node;Kind_authority,1
Authority;MCR_4_277;Node;Kind_authority,1
Authority;MCR_4_423;Node;Kind_authority,1
Authority;MCR_4_448;Node;Kind_authority,1
Authority;MCR_4_449;Node;Kind_authority,1
Authority;MCR_4_450;Node;Kind_authority,1
Authority;MCR_4_451;Node;Kind_authority,1
Authority;MCR_4_452;Node;Kind_authority,1
Authority;MCR_4_453;Node;Kind_authority,1
Authority;MCR_4_454;Node;Kind_authority,1
Authority;MCR_4_455;Node;Kind_authority,1
Authority;MCR_4_456;Node;Kind_authority,1
Authority;MCR_4_457;Node;Kind_authority,1
Authority;MCR_4_458;Node;Kind_authority,1
Authority;MCR_4_459;Node;Kind_authority,1
Authority;MCR_4_460;Node;Kind_authority,1
Authority;MCR_4_461;Node;Kind_authority,1
Authority;MCR_4_462;Node;Kind_authority,1
Authority;MCR_4_463;Node;Kind_authority,1
Authority;MCR_4_464;Node;Kind_authority,1
Authority;MCR_4_465;Node;Kind_authority,1
Authority;MCR_4_466;Node;Kind_authority,1
Authority;MCR_4_467;Node;Kind_authority,1
Authority;MCR_4_468;Node;Kind_authority,1
Authority;MCR_4_447;Node;Kind_authority,1
Authority;MCR_4_446;Node;Kind_authority,1
Authority;MCR_4_445;Node;Kind_authority,1
Authority;MCR_4_433;Node;Kind_authority,1
Authority;MCR_4_424;Node;Kind_authority,1
Authority;MCR_4_425;Node;Kind_authority,1
Authority;MCR_4_426;Node;Kind_authority,1
Authority;MCR_4_427;Node;Kind_authority,1
Authority;MCR_4_428;Node;Kind_authority,1
Authority;MCR_4_429;Node;Kind_authority,1
Authority;MCR_4_430;Node;Kind_authority,1
Authority;MCR_4_431;Node;Kind_authority,1
Authority;MCR_4_432;Node;Kind_authority,1
Authority;MCR_4_434;Node;Kind_authority,1
Authority;MCR_4_444;Node;Kind_authority,1
Authority;MCR_4_435;Node;Kind_authority,1
Authority;MCR_4_436;Node;Kind_authority,1
Authority;MCR_4_437;Node;Kind_authority,1
Authority;MCR_4_438;Node;Kind_authority,1
Authority;MCR_4_439;Node;Kind_authority,1
Authority;MCR_4_440;Node;Kind_authority,1
Authority;MCR_4_441;Node;Kind_authority,1
Authority;MCR_4_442;Node;Kind_authority,1
Authority;MCR_4_443;Node;Kind_authority,1
Authority;MCR_4_374;Node;Kind_authority,1
Authority;MCR_4_373;Node;Kind_authority,1
Authority;MCR_4_372;Node;Kind_authority,1
Authority;MCR_4_371;Node;Kind_authority,1
Authority;MCR_4_302;Node;Kind_authority,1
Authority;MCR_4_303;Node;Kind_authority,1
Authority;MCR_4_304;Node;Kind_authority,1
Authority;MCR_4_305;Node;Kind_authority,1
Authority;MCR_4_306;Node;Kind_authority,1
Authority;MCR_4_307;Node;Kind_authority,1
Authority;MCR_4_308;Node;Kind_authority,1
Authority;MCR_4_309;Node;Kind_authority,1
Authority;MCR_4_310;Node;Kind_authority,1
Authority;MCR_4_311;Node;Kind_authority,1
Authority;MCR_4_312;Node;Kind_authority,1
Authority;MCR_4_313;Node;Kind_authority,1
Authority;MCR_4_314;Node;Kind_authority,1
Authority;MCR_4_315;Node;Kind_authority,1
Authority;MCR_4_316;Node;Kind_authority,1
Authority;MCR_4_317;Node;Kind_authority,1
Authority;MCR_4_318;Node;Kind_authority,1
Authority;MCR_4_319;Node;Kind_authority,1
Authority;MCR_4_320;Node;Kind_authority,1
Authority;MCR_4_321;Node;Kind_authority,1
Authority;MCR_4_322;Node;Kind_authority,1
Authority;MCR_4_301;Node;Kind_authority,1
Authority;MCR_4_300;Node;Kind_authority,1
Authority;MCR_4_299;Node;Kind_authority,1
Authority;MCR_4_287;Node;Kind_authority,1
Authority;MCR_4_278;Node;Kind_authority,1
Authority;MCR_4_279;Node;Kind_authority,1
Authority;MCR_4_280;Node;Kind_authority,1
Authority;MCR_4_281;Node;Kind_authority,1
Authority;MCR_4_282;Node;Kind_authority,1
Authority;MCR_4_283;Node;Kind_authority,1
Authority;MCR_4_284;Node;Kind_authority,1
Authority;MCR_4_285;Node;Kind_authority,1
Authority;MCR_4_286;Node;Kind_authority,1
Authority;MCR_4_288;Node;Kind_authority,1
Authority;MCR_4_298;Node;Kind_authority,1
Authority;MCR_4_289;Node;Kind_authority,1
Authority;MCR_4_290;Node;Kind_authority,1
Authority;MCR_4_291;Node;Kind_authority,1
Authority;MCR_4_292;Node;Kind_authority,1
Authority;MCR_4_293;Node;Kind_authority,1
Authority;MCR_4_294;Node;Kind_authority,1
Authority;MCR_4_295;Node;Kind_authority,1
Authority;MCR_4_296;Node;Kind_authority,1
Authority;MCR_4_297;Node;Kind_authority,1
Authority;MCR_4_323;Node;Kind_authority,1
Authority;MCR_4_324;Node;Kind_authority,1
Authority;MCR_4_325;Node;Kind_authority,1
Authority;MCR_4_360;Node;Kind_authority,1
Authority;MCR_4_351;Node;Kind_authority,1
Authority;MCR_4_352;Node;Kind_authority,1
Authority;MCR_4_353;Node;Kind_authority,1
Authority;MCR_4_354;Node;Kind_authority,1
Authority;MCR_4_355;Node;Kind_authority,1
Authority;MCR_4_356;Node;Kind_authority,1
Authority;MCR_4_357;Node;Kind_authority,1
Authority;MCR_4_358;Node;Kind_authority,1
Authority;MCR_4_359;Node;Kind_authority,1
Authority;MCR_4_361;Node;Kind_authority,1
Authority;MCR_4_349;Node;Kind_authority,1
Authority;MCR_4_362;Node;Kind_authority,1
Authority;MCR_4_363;Node;Kind_authority,1
Authority;MCR_4_364;Node;Kind_authority,1
Authority;MCR_4_365;Node;Kind_authority,1
Authority;MCR_4_366;Node;Kind_authority,1
Authority;MCR_4_367;Node;Kind_authority,1
Authority;MCR_4_368;Node;Kind_authority,1
Authority;MCR_4_369;Node;Kind_authority,1
Authority;MCR_4_370;Node;Kind_authority,1
Authority;MCR_4_350;Node;Kind_authority,1
Authority;MCR_4_348;Node;Kind_authority,1
Authority;MCR_4_326;Node;Kind_authority,1
Authority;MCR_4_336;Node;Kind_authority,1
Authority;MCR_4_327;Node;Kind_authority,1
Authority;MCR_4_328;Node;Kind_authority,1
Authority;MCR_4_329;Node;Kind_authority,1
Authority;MCR_4_330;Node;Kind_authority,1
Authority;MCR_4_331;Node;Kind_authority,1
Authority;MCR_4_332;Node;Kind_authority,1
Authority;MCR_4_333;Node;Kind_authority,1
Authority;MCR_4_334;Node;Kind_authority,1
Authority;MCR_4_335;Node;Kind_authority,1
Authority;MCR_4_337;Node;Kind_authority,1
Authority;MCR_4_347;Node;Kind_authority,1
Authority;MCR_4_338;Node;Kind_authority,1
Authority;MCR_4_339;Node;Kind_authority,1
Authority;MCR_4_340;Node;Kind_authority,1
Authority;MCR_4_341;Node;Kind_authority,1
Authority;MCR_4_342;Node;Kind_authority,1
Authority;MCR_4_343;Node;Kind_authority,1
Authority;MCR_4_344;Node;Kind_authority,1
Authority;MCR_4_345;Node;Kind_authority,1
Authority;MCR_4_346;Node;Kind_authority,1
Authority;MCR_3_680;Node;Kind_authority,1
Authority;MCR_3_678;Node;Kind_authority,1
Authority;MCR_4_470;Node;Kind_authority,1
Authority;MCR_3_433;Node;Kind_authority,1
Authority;MCR_3_411;Node;Kind_authority,1
Authority;MCR_3_412;Node;Kind_authority,1
Authority;MCR_3_413;Node;Kind_authority,1
Authority;MCR_3_414;Node;Kind_authority,1
Authority;MCR_3_415;Node;Kind_authority,1
Authority;MCR_3_416;Node;Kind_authority,1
Authority;MCR_3_417;Node;Kind_authority,1
Authority;MCR_3_418;Node;Kind_authority,1
Authority;MCR_3_419;Node;Kind_authority,1
Authority;MCR_3_420;Node;Kind_authority,1
Authority;MCR_3_421;Node;Kind_authority,1
Authority;MCR_3_422;Node;Kind_authority,1
Authority;MCR_3_423;Node;Kind_authority,1
Authority;MCR_3_424;Node;Kind_authority,1
Authority;MCR_3_425;Node;Kind_authority,1
Authority;MCR_3_426;Node;Kind_authority,1
Authority;MCR_3_427;Node;Kind_authority,1
Authority;MCR_3_428;Node;Kind_authority,1
Authority;MCR_3_429;Node;Kind_authority,1
Authority;MCR_3_430;Node;Kind_authority,1
Authority;MCR_3_431;Node;Kind_authority,1
Authority;MCR_3_410;Node;Kind_authority,1
Authority;MCR_3_409;Node;Kind_authority,1
Authority;MCR_3_408;Node;Kind_authority,1
Authority;MCR_3_396;Node;Kind_authority,1
Authority;MCR_3_387;Node;Kind_authority,1
Authority;MCR_3_388;Node;Kind_authority,1
Authority;MCR_3_389;Node;Kind_authority,1
Authority;MCR_3_390;Node;Kind_authority,1
Authority;MCR_3_391;Node;Kind_authority,1
Authority;MCR_3_392;Node;Kind_authority,1
Authority;MCR_3_393;Node;Kind_authority,1
Authority;MCR_3_394;Node;Kind_authority,1
Authority;MCR_3_395;Node;Kind_authority,1
Authority;MCR_3_397;Node;Kind_authority,1
Authority;MCR_3_407;Node;Kind_authority,1
Authority;MCR_3_398;Node;Kind_authority,1
Authority;MCR_3_399;Node;Kind_authority,1
Authority;MCR_3_400;Node;Kind_authority,1
Authority;MCR_3_401;Node;Kind_authority,1
Authority;MCR_3_402;Node;Kind_authority,1
Authority;MCR_3_403;Node;Kind_authority,1
Authority;MCR_3_404;Node;Kind_authority,1
Authority;MCR_3_405;Node;Kind_authority,1
Authority;MCR_3_406;Node;Kind_authority,1
Authority;MCR_3_432;Node;Kind_authority,1
Authority;MCR_3_434;Node;Kind_authority,1
Authority;MCR_3_482;Node;Kind_authority,1
Authority;MCR_3_435;Node;Kind_authority,1
Authority;MCR_3_460;Node;Kind_authority,1
Authority;MCR_3_461;Node;Kind_authority,1
Authority;MCR_3_462;Node;Kind_authority,1
Authority;MCR_3_463;Node;Kind_authority,1
Authority;MCR_3_464;Node;Kind_authority,1
Authority;MCR_3_465;Node;Kind_authority,1
Authority;MCR_3_466;Node;Kind_authority,1
Authority;MCR_3_467;Node;Kind_authority,1
Authority;MCR_3_468;Node;Kind_authority,1
Authority;MCR_3_469;Node;Kind_authority,1
Authority;MCR_3_470;Node;Kind_authority,1
Authority;MCR_3_471;Node;Kind_authority,1
Authority;MCR_3_472;Node;Kind_authority,1
Authority;MCR_3_473;Node;Kind_authority,1
Authority;MCR_3_474;Node;Kind_authority,1
Authority;MCR_3_475;Node;Kind_authority,1
Authority;MCR_3_476;Node;Kind_authority,1
Authority;MCR_3_477;Node;Kind_authority,1
Authority;MCR_3_478;Node;Kind_authority,1
Authority;MCR_3_479;Node;Kind_authority,1
